,id,premise,hypothesis,lang_abv,language,label
11089,c427f4041b,"Well, we'll stop by and interview the brave Dorcas. Dorcas stood in the boudoir, her arms folded in front of her, her gray hair rising in coarse waves beneath her white hat.",Dorcas is a coward and has no hair.,en,English,2
11090,b4a7cf2541,"By that time, the program had expanded to Carroll and Grayson counties and the town of Galax and had five attorneys.",Quick expansion program,en,English,1
11091,bce44cad50,"Храненето самостоятелно има значителен ефект върху спортните постижения и не означава, че спите естествено.","Спортният успех има повече общо с образованието, отколкото с гените.",bg,Bulgarian,0
11092,bc4a5a4bca,Kwa hivyo ikiwa tuna nafasi kwa sababu tu ni shwari,Maeneo nje ya jiji ni tulivu kuliko katika jiji.,sw,Swahili,1
11093,c8da3d18cb,"West of Hillend is the Midlothian Ski Center, which is the longest man-made ski slope in Europe.",Midlothian Ski Resort is in the Hieland region.,en,English,0
11094,b1563dce1a,"Yeah, that's uh uh I mean, every time you try to go, you know there's always a bowling match in the tournament.","Every time I try to shop, there are only leagues and I can't buy.",en,English,0
11095,de8210b323,"It is located in Martello. In the early 19th century, a series of such towers were built along the coast, about 12 m (40 feet) high and 2.5 m (8 feet) thick, to prevent Napoleon's invasion.","In total, seven buildings were built along the coast and tourists can visit them.",en,English,1
11096,56c403facb,The buttons on the Chatterbox page make it very easy to join.,They want to make the site very user friendly.,en,English,0
11097,451c5996cd,The first part of Star Wars Trilogy Special Edition opens in theaters around the world.,Part two of Star Wars is in theaters.,en,English,2
11098,b99ec124f3,"Development lasted ten years, and by 1915 the city had around-the-clock telephones and a growing population, many of which were working on railway repair services.",Economic growth continued apace as more and more people worked in a garage.,en,English,0
11099,21ec054296,La tâche urgente est de mettre fin à la guerre et d'inciter la nation.,"La guerre continue de faire rage, mais elle doit prendre fin.",fr,French,0
11100,8da919f511,Một trở ngại là các bên liên quan trong Bộ Tư pháp không có khả năng đồng ý về tất cả các đề xuất cải cách.,"Nếu tất cả các thiết bị hoàn chỉnh, hàng rào điều chỉnh DOJ có thể được gỡ bỏ.",vi,Vietnamese,1
11101,fffd6e4eb7,Items are not packaged and sent to the sequencer.,The sorting machine helps a lot.,en,English,1
11102,e8de3e5b81,"Мы привыкли слышать, как американские компании жалуются на иностранную конкуренцию, потому что обвинения, выдвинутые компанией Kodak после ее провала, только таковы.",Американские компании выгодно конкурируют с иностранными компаниями.,ru,Russian,2
11103,d873ecd4b5,"In the midst of her last silver polish, Tupens was worried about the bell at the front door and went to answer it.",Tuppence hits his money every day and hates bullying.,en,English,1
11104,dadc126586,"Auf der anderen Seite des Platzes, in den Laleli-Gassen, gibt es einen Platz für billige Kleidung.",Lalili hat die teuerste Kleidung.,de,German,2
11105,ffdd546feb,यह सच है कि आप मूर्ख हैं।,यह पूरी तरह से गलत है।,hi,Hindi,2
11106,f71fe96be3,senior management audits and approves the necessary purchasing targets and plans.,"The referenced organization is extensible, with several other departments in addition to senior management.",en,English,1
11107,d380e445cd,It has been so bad and bad for so long that editors and journalists are tired of hearing it.,Editors and reporters like to hear information about this matter because he has been for a long time.,en,English,2
11108,df28f3cc2c,"In a luxurious Victorian atmosphere, Dinard best maintained the property with a beautiful luxury mansion and long cobbled boardwalk, luxurious hotels, elegant boutiques, nightclubs, casinos, parks and gardens and an Olympic-sized public swimming pool.","Over the years, many rich and famous people have made Dinard their favorite holiday destination.",en,English,1
11109,438aa6263e,"Hafta sonlarında, rock, salsa ve halk müziğinin inanılmaz uyumsuzlukla harmanlandığı Parque de Palapas'ta yerlilere katılabilirsiniz.",Yerliler hafta sonları Pallas Park'a katılabilir.,tr,Turkish,0
11110,3ba6ee4e4e,"Even after seeing Adrin's skill in using his sword, Kaadan had never seen a man behaving so safely and naturally with such disastrous consequences.",Adrin is the most talented man on earth with double rapists.,en,English,1
11111,31ac5c1c78,We will also need capable people to help us reach the river.,We need men to help us raise the river.,en,English,0
11112,d70b378499,"For example, a state government CIO attributed his success to his extensive experience in a variety of financial, retail, and IT units, facilitating his capabilities.",Not a single country has succeeded in it.,en,English,2
11113,3dac772895,This indicates the journalistic apt quality of McCain's garish praise.,This reporter said that this led to McCain's excellent flattering final news-friendly quality.,en,English,1
11114,3f1de93d77,يجلب الصيف طقسًا دافئًا (ولكن ليس حارًا) ودرجات حرارة عالية للبحر ، مما يجعله مثاليًا للغطس والغوص والرياضات المائية الأخرى.,ترتفع درجة الحرارة في الصيف.,ar,Arabic,0
11115,bdeeb411b7,I saw a faint sunlight shining through the window curtain and the clock on the mantel pointed at five o'clock.,I found it still in the middle of the night.,en,English,2
11116,5894bb2d98,"Đầu tiên, chúng tôi sử dụng khối lượng theo quốc gia và theo quốc gia để tính toán tỷ lệ vốn chủ sở hữu cho một khoản nắm giữ tiềm năng.",Chúng tôi không thể xác định có bao nhiêu phần của dịch vụ sẽ được phục vụ cho mỗi điểm dừng.,vi,Vietnamese,2
11117,dee546fcf3,Meg chose Ryan.,One option would be Meg Ryan or Jon Doe.,en,English,2
11118,3d912e1358,"To gain useful insights into how the degree of change in national savings affects future living standards, we also compared simulated results with historical standards.",Simulations are helpful when used in comparison with historical standards.,en,English,0
11119,3a5ae3731e,Ces marchés ouverts sont également des parties intéressantes du shopping à Pékin.,Pékin a un marché ouvert avec de nombreux magasins intéressants.,fr,French,0
11120,1c61f6b21e,Arafat is sick and has no clear successor.,Arafat is also ill and there is no obvious heir willing to wear his hat.,en,English,1
11121,333c68a6d8,我的女朋友有个十几岁的女儿，每年开学前她都会让我带她去买衣服，因为她们经常吵架。,在学年开始之前，我必须带着女朋友的女儿购买衣服。,zh,Chinese,0
11122,51c9cb88db,"It looked very different. """,It worked quite differently.,en,English,0
11123,7ff4361031,"In the same year, the University of Hawaii campus at Manoa became the location of the Center for Cultural and Technical Exchange between East and West (popularly known as the East-West Center), a unique and respected resource for advanced studies of the Pacific Basin.",The University of Hawaii became known as the site for advanced studies.,en,English,0
11124,ec46c200e8,"For example, General Motors lost $ 460 million in a strike in 1997, but investors saw the cost as a private expense and rated the company as never hurt.",GM loses a lot of money in labor disputes,en,English,0
11125,bf979f3062,"In an effort to explore this issue in detail, we have expanded our discussion beyond eight organizations requesting the Institute for Computer Security to unofficially publish the most active members of this article:",We are silent about all organizations outside of the original eight.,en,English,2
11126,5acb489bd6,"Emotional effects are not released, and bloody effects are usually creative.",Emotional effects are feelings of fear and fear.,en,English,1
11127,4cf9984190,"As a basic guide, the following symbols have been used to denote peak season prices in Hong Kong Dollars, based on double occupancy and the bathroom or bathroom.","As you can see, the icons are dolphins and octopuses.",en,English,1
11128,19dff1e871,Ka'daan saw confidence in the young man return.,Kadaan sees that the man has lost all his trust.,en,English,2
11129,da3f85e9a0,"Hmmm, you mean when a reporter put a microphone on your face, say it in your face and tell you how you felt the house was on fire.",Journalists often confront people with difficult questions about events.,en,English,0
11130,0cc0a9e47c,کم از کم میں پہلے کی اپنی وضاحت کے بغیر نہیں گیا۔,यह एक रहस्यमय सिद्धांत है जिसे पिछले सप्ताह खारिज कर दिया गया था।,ur,Urdu,2
11131,c8b886e5ff,The total cost of electricity increases by about 15% to 30% depending on the year and situation (see Table 3 below and Table in Annex 5.2 for more details on changing the cost model).,They wanted to promote energy savings.,en,English,1
11132,4e6676dfb2,"Hii inahisi kama upuuzi mwingi, kwangu inakaa kama bt.",Ninaweza kwenda kwenye jumba la kumbukumbu ili kuona maonyesho mapya.,sw,Swahili,1
11133,886be81424,"God, it's hard to believe that I didn't think there was someone in the country who didn't see it",I thought I was the only person in this country who saw him.,en,English,2
11134,bc56d5fead,Kusema sana kwamba Hillary Rodham Clinton anaweza kujifunza kitu kutoka kwa Princess Diana ilimkasirisha Hillary na Dee. Margaret Carlson.,Hillary Clinton ni mtu kamili.,sw,Swahili,2
11135,e96a7b8bcd,"Diğer birimler için bkz. FDNY notu, 1377 bilgisayar tabanlı teslim raporu, bildirim kutusu 11.2001.09: 42: 45-09: 47: 05.","Bilgisayar, sevkiyat kayıtlarını destekler.",tr,Turkish,0
11136,a1f22e8f84,"They want you, so they found you. Dave thought about it.",They took you because they wanted you.,en,English,0
11137,a8ab2e7cdd,His authoritarian rule prevented the emergence of future leaders and the development of powerful civic and political institutions.,"Due to his weak rule, many other political institutions and future leaders emerged.",en,English,2
